SMILES,challenge_cyp1a2,challenge_cyp2c9,challenge_cyp2d6,challenge_cyp3a4,qhts_cyp1a2,qhts_cyp2c9,qhts_cyp2d6,qhts_cyp3a4,pharmabench_cyp2c9,pharmabench_cyp2d6,pharmabench_cyp3a4,tox21_cyp1a2,tox21_cyp2c9,tox21_cyp2d6,tox21_cyp3a4
COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1.Cl,,,,,,,,,,,,4.9100313379205005,,6.510041520575165,5.160031997995545
COc1cccc(CCc2ccccc2OCC[C@@H]2C[C@@H](O)CN2C)c1.Cl,,,,,,,,5.499996931948306,,,,,,,
COc1cccc(CN(C(=O)C2=C(c3ccc(CCCOc4c(F)ccc(F)c4Cl)cc3)C[C@H]3COC[C@H]2N3)C2CC2)c1C,,,,,,,,,,,6.0,,,,
COc1cccc(CN(C[C@@H](Cc2ccccc2)NC(=O)OCc2nccs2)C[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)c1,,,,,,,,,,,7.301029995663981,,,,
COc1cccc(CN2C(=O)N(C(C)C)C(N(O)C(=O)NC(C)C)C2(C)C)c1OC,,,,,,4.800000874803203,,,,,,,,,
COc1cccc(CN2CCN(Cc3cc(OC)c(OC)cc3[N+](=O)[O-])CC2)c1.O=C(O)C(=O)O,,,,,,,6.650000220873455,,,,,,,,
COc1cccc(CNC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)c1,,,,,,,,4.650000220873455,,,,,,,
COc1cccc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)c1,,,,,,,,,5.376750709602099,,5.431798275933005,,,,
COc1cccc(CNC(=O)CC2(N3CCOCC3)CCCC2)n1,3.40651477,,,,,,,,,,,,,,
COc1cccc(CNC(=O)CCNC(=O)Cn2ccc3ccccc3c2=O)c1,,,,,,5.499999678657065,,4.849999245077862,,,,,,,
COc1cccc(CNC(=O)CN2CC3CC3(c3ccc(C)cc3)C2)c1,,5.512771585,4.849254652,,,,,,,,,,,,
COc1cccc(CNC(=O)CN2CCCC2CN2CCCCC2)c1,,4.20069064,4.84487538,,,,,,,,,,,,
COc1cccc(CNC(=O)Cn2cc(-c3ccc(CO)cc3)nn2)c1,,5.517536215,,,,,,,,,,,,,
COc1cccc(CNC(=O)N2CCCC(c3ccnn3C)C2)c1OC,,4.3014934,,,,,,,,,,,,,
COc1cccc(CNC(=O)NC2CCN(CCc3ccccc3)CC2)c1O,,,4.218204713,,,,,,,,,,,,
COc1cccc(CNC(=O)NCC(O)c2cc(OC)cc(OC)c2)c1,,4.413011153,,,,,,,,,,,,,
COc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1,,,,,,,,,,,6.070581074285707,,,,
COc1cccc(CNC(=O)c2cccn(Cc3ccccc3)c2=O)n1,4.986775615,,,,,,,,,,,,,,
COc1cccc(CNCCNC(=O)c2nonc2N)c1.Cl,,,,,,,5.499999678657065,,,,,,,,
COc1cccc(CNCCc2c[nH]c3ccccc23)c1OCc1ccccc1F.Cl,,,,,5.40000018605658,,6.550000451689026,5.349999603463148,,,,,,,
COc1cccc(CNCc2ccc(SC)cc2)c1OC,,,,,4.800000874803203,,5.499999678657065,4.949999401714239,,,,,,,
COc1cccc(CNc2ccc(F)c(Cl)c2)c1O,,,,,,5.550000451689026,,,,,,,,,
COc1cccc(CNc2ccc3nc(-c4ccc(N)cc4)c(OC)n3n2)c1,,,,,4.400058556991446,,5.0,5.299998902651582,,,,,,,
COc1cccc(CSCC(=O)O)c1,,,,,5.400116927926312,,,,,,,,,,
COc1cccc(CSc2nnc(C(F)(F)F)n2Cc2ccc(F)cc2)c1,,,,,4.949999401714239,4.949999401714239,,4.550000451689026,,,,,,,
COc1cccc(Cc2noc(Cc3cnn(-c4ccccc4)n3)n2)n1,4.91363722,5.21842368,,,,,,,,,,,,,
COc1cccc(Cc2noc([C@@H]3C[C@H]3c3ccc(F)cc3F)n2)n1,,4.970555535,,5.25815864,,,,,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cc(F)cc(F)c3)nc3cnc(N4CCN(C)CC4)nc32)c1,,,,,,,,4.59999938302362,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cc(F)cc(F)c3)nc3cnc(N4CCNCC4)nc32)c1,,,,,,5.099999581590364,4.40000018605658,4.59999938302362,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cc(F)cc(F)c3)nc3cnc(N4CCOCC4)nc32)c1,,,,,,8.0,,,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cc(F)cc(F)c3)nc3cnc(OC)nc32)c1,,,,,5.10008981295355,5.499998305302686,,5.099999581590364,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cc(F)cc(F)c3)nc3cncnc32)c1,,,,,5.0,5.299998902651582,,5.0,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccc(Cl)cc3)nc3cnc(N(C)C)nc32)c1,,,,,4.899813936040543,,,,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccc(Cl)cc3)nc3cnc(N4CCN(C)CC4)nc32)c1,,,,,,,,4.800000874803203,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccc(Cl)cc3)nc3cnc(N4CCNCC4)nc32)c1,,,,,4.600326278518962,4.899998417198648,4.40000018605658,4.800000874803203,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccc(Cl)cc3)nc3cnc(N4CCOCC4)nc32)c1,,,,,4.899813936040543,,,,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccc(Cl)cc3)nc3cnc(OC)nc32)c1,,,,,5.400058556991446,5.099999581590364,,5.39999854971442,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccc(Cl)cc3)nc3cncnc32)c1,,,,,5.600162830771291,4.800000874803203,,5.299998902651582,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccc(F)c(F)c3)nc3cncnc32)c1,,,,,4.899813936040543,4.800000874803203,4.800000874803203,5.299998902651582,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccc(F)cc3)nc3cnc(N(C)C)nc32)c1,,,,,5.600326278518962,,,4.59999938302362,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccc(F)cc3)nc3cnc(N4CCNCC4)nc32)c1,,,,,4.600162830771291,4.800000874803203,4.59999938302362,4.800000874803203,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccc(F)cc3)nc3cnc(N4CCOCC4)nc32)c1,,,,,,,,5.39999854971442,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccc(F)cc3)nc3cnc(OC)nc32)c1,,,,,4.80067189392439,4.700000503883016,,5.099999581590364,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccc(F)cc3)nc3cncnc32)c1,,,,,5.400058556991446,5.0,4.899998417198648,5.0,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cccc(C#N)c3)nc3cnc(N4CCN(C)CC4)nc32)c1,,,,,,,,4.59999938302362,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cccc(C#N)c3)nc3cnc(Nc4ccccc4)nc32)c1,,,,,,,,6.100015437450609,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cccc(C#N)c3)nc3cnc(OC)nc32)c1,,,,,5.0,4.899998417198648,,5.499998305302686,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cccc(Cl)c3)nc3cncnc32)c1,,,,,5.600162830771291,5.0,,5.099999581590364,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cccc(F)c3)nc3cncnc32)c1,,,,,5.199985438932609,5.299998902651582,4.700000503883016,5.099999581590364,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccccc3)nc3cnc(N(C)C)nc32)c1,,,,,5.0,4.800000874803203,,5.199999204645692,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccccc3)nc3cnc(N4CCN(C)CC4)nc32)c1,,,,,,,,4.499999678657065,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccccc3)nc3cnc(N4CCNCC4)nc32)c1,,,,,5.500156298019331,4.899998417198648,5.0,4.700000503883016,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccccc3)nc3cnc(OC)nc32)c1,,,,,4.80067189392439,4.899998417198648,4.40000018605658,5.099999581590364,,,,,,,
COc1cccc(Cn2c(=O)c(-c3ccccc3)nc3cncnc32)c1,,,,,5.500156298019331,5.0,5.0,5.0,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cnc(N(C)C)nc32)c1,,,,,4.80067189392439,,,4.800000874803203,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cnc(N4CCN(C)CC4)nc32)c1,,,,,5.300081238289086,5.699991797446187,,4.899998417198648,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cnc(N4CCNCC4)nc32)c1,,,,,4.80067189392439,4.899998417198648,4.499999678657065,4.800000874803203,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cnc(N4CCOCC4)nc32)c1,,,,,,4.59999938302362,,5.0,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cnc(Nc4cccc(OC)c4)nc32)c1,,,,,5.600162830771291,6.100007782892403,,4.899998417198648,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cnc(OC)nc32)c1,,,,,5.500156298019331,5.499998305302686,,5.39999854971442,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cnc(OCc4ccccc4)nc32)c1,,,,,5.80067189392439,6.199985438932609,,5.099999581590364,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cncnc32)c1,,,,,5.300081238289086,5.599998518547832,5.199999204645692,5.299998902651582,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cn(C)c4ccccc34)nc3cnc(N4CCNCC4)nc32)c1,,,,,4.80067189392439,4.700000503883016,4.40000018605658,4.800000874803203,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cn(C)c4ccccc34)nc3cnc(N4CCOCC4)nc32)c1,,,,,4.600326278518962,,,,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cn(C)c4ccccc34)nc3cnc(OC)nc32)c1,,,,,4.80067189392439,4.899998417198648,,5.099999581590364,,,,,,,
COc1cccc(Cn2c(=O)c(-c3cn(C)c4ccccc34)nc3cncnc32)c1,,,,,6.0,6.100007782892403,,5.0,,,,,,,
COc1cccc(Cn2c(=O)c(C)nc3cnc(N(C)C)nc32)c1,,,,,5.500156298019331,4.899998417198648,,4.899998417198648,,,,,,,
COc1cccc(Cn2c(=O)c(C)nc3cnc(N4CCN(C)CC4)nc32)c1,,,,,,,,4.800000874803203,,,,,,,
COc1cccc(Cn2c(=O)c(C)nc3cnc(N4CCNCC4)nc32)c1,,,,,4.899813936040543,,4.800000874803203,4.800000874803203,,,,,,,
COc1cccc(Cn2c(=O)c(C)nc3cnc(N4CCOCC4)nc32)c1,,,,,5.10008981295355,4.59999938302362,,5.299998902651582,,,,,,,
COc1cccc(Cn2c(=O)c(C)nc3cnc(Nc4cccc(OC)c4)nc32)c1,,,,,5.300081238289086,6.0,,5.499998305302686,,,,,,,
COc1cccc(Cn2c(=O)c(C)nc3cnc(Nc4ccccc4)nc32)c1,,,,,,5.699996150664601,6.0,5.39999854971442,,,,,,,
COc1cccc(Cn2c(=O)c(C)nc3cnc(OC)nc32)c1,,,,,4.899813936040543,4.59999938302362,,4.899998417198648,,,,,,,
COc1cccc(Cn2c(=O)c(C)nc3cnc(OCc4ccccc4)nc32)c1,,,,,4.899813936040543,4.899998417198648,4.700000503883016,5.0,,,,,,,
COc1cccc(Cn2c(=O)c(C)nc3cnc(Oc4cccc(Cl)c4)nc32)c1,,,,,4.600162830771291,5.299998902651582,,5.299998902651582,,,,,,,
COc1cccc(Cn2c(=O)c(C)nc3cnc(Oc4ccccc4)nc32)c1,,,,,4.80067189392439,5.099999581590364,,5.199999204645692,,,,,,,
COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cnc(N(C)C)nc32)c1,,,,,4.80067189392439,5.0,,5.599998518547832,,,,,,,
COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cnc(N4CCN(C)CC4)nc32)c1,,,,,4.80067189392439,4.59999938302362,4.700000503883016,4.800000874803203,,,,,,,
COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cnc(N4CCNCC4)nc32)c1,,,,,4.899813936040543,4.59999938302362,4.499999678657065,4.800000874803203,,,,,,,
COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cnc(OC)nc32)c1,,,,,4.899813936040543,5.199999204645692,,5.599998518547832,,,,,,,
COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cncnc32)c1,,,,,4.899813936040543,4.899998417198648,,5.599998518547832,,,,,,,
COc1cccc(Cn2c(=O)cnc3cnc(N(C)C)nc32)c1,,,,,5.199985438932609,4.899998417198648,,4.899998417198648,,,,,,,
COc1cccc(Cn2c(=O)cnc3cnc(N4CCN(C)CC4)nc32)c1,,,,,4.600326278518962,4.59999938302362,4.700000503883016,4.800000874803203,,,,,,,
COc1cccc(Cn2c(=O)cnc3cnc(N4CCOCC4)nc32)c1,,,,,5.400058556991446,4.700000503883016,4.700000503883016,4.800000874803203,,,,,,,
COc1cccc(Cn2c(=O)cnc3cnc(Nc4cccc(OC)c4)nc32)c1,,,,,5.400058556991446,5.699996150664601,4.40000018605658,5.699996150664601,,,,,,,
COc1cccc(Cn2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1,,,,,5.600162830771291,5.599998518547832,,5.0,,,,,,,
COc1cccc(Cn2c(=O)cnc3cnc(OC)nc32)c1,,,,,4.899813936040543,,,5.0,,,,,,,
COc1cccc(Cn2c(=O)cnc3cnc(OCc4ccccc4)nc32)c1,,,,,4.899813936040543,,4.40000018605658,4.899998417198648,,,,,,,
COc1cccc(Cn2c(=O)cnc3cnc(Oc4cccc(Cl)c4)nc32)c1,,,,,4.899813936040543,5.39999854971442,4.40000018605658,5.299998902651582,,,,,,,
COc1cccc(Cn2c(=O)cnc3cnc(Oc4ccccc4)nc32)c1,,,,,4.899813936040543,5.0,,4.899998417198648,,,,,,,
COc1cccc(Cn2c(=O)cnc3cncnc32)c1,,,,,4.80067189392439,4.499999678657065,4.59999938302362,4.700000503883016,,,,,,,
COc1cccc(Cn2c(=O)n(C3CCN(C(=O)C4CCN(Cc5ccncc5)CC4)CC3)c3ccccc32)c1,,,,,,,,,,5.251811972993799,,,,,
COc1cccc(Cn2c(NCc3cccnc3)nc3c2c(=O)n(C)c(=O)n3C)c1,,,,,5.40000018605658,5.200000237109354,,5.499999678657065,,,,,,,
COc1cccc(Cn2nnc3c(=O)[nH]c(C4CCCN(C(=O)c5ccccc5Cl)C4)nc32)c1,,,,,,5.300000202445418,4.800000874803203,5.700000503883016,,,,,,,
COc1cccc(F)c1NS(=O)(=O)c1c[nH]c2cc(Cl)ccc12,,,4.355937828,,,,,,,,,,,,
COc1cccc(F)c1[C@@H]1C[C@@H](O)C(=O)N1Cc1ccc2oc3ccccc3c2c1,,,,,,,,,5.026872146400302,,,,,,
COc1cccc(N(C(=O)Cn2nnc(-c3ccc(C)cc3)n2)C(C(=O)NC(C)(C)C)c2c[nH]c3ccccc23)c1,,,,,,5.300000202445418,4.700000503883016,5.550000451689026,,,,,,,
COc1cccc(N(C(=O)Cn2nnc(-c3cccs3)n2)C(C(=O)NC2CCCCC2)c2ccncc2)c1,,,,,,,,6.100000128334196,,,,,,,
COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1,,,,,,,,,,,,4.610029886099158,4.860029658404407,,5.460033632003287
COc1cccc(N(CC(=O)Nc2cccc(C(C)=O)c2)S(C)(=O)=O)c1,,,,,,4.59999938302362,6.849999245077862,4.949999401714239,,,,,,,
COc1cccc(N)c1,,,,,,,,4.499999678657065,,,,4.39568644863326,5.1456878841926965,4.645685992213179,5.595679532778269
COc1cccc(N2C(=O)C(CC(=O)Nc3ccccc3)N(C3CCCCC3)C2=O)c1,,,,,,5.049999969853415,,5.300000202445418,,,,,,,
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cccnc5)cc4)CC3)C2=O)c1,,,,,,,,,,,5.958607314841775,,,,
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5ccncc5)cc4)CC3)C2=O)c1,,,,,,,,,,,6.522878745280337,,,,
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cncc(C#N)c5)cc4)CC3)C2=O)c1,,,,,,,,,,,5.207608310501746,,,,
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cnccc5OC)cc4)CC3)C2=O)c1,,,,,,,,,,,5.769551078621726,,,,
COc1cccc(N2CCN(C(=O)Nc3ccc4c(c3)NC(=O)CO4)CC2)c1,,,,,,4.899998417198648,,,,,,,,,
COc1cccc(N2CCN(C(=O)c3cc(-c4ccccn4)no3)CC2)c1,,4.968570472,,4.7267301,,,,,,,,,,,
COc1cccc(N2CCN(C(=O)c3ccc(C(=O)C(F)(F)F)s3)CC2)c1,,,,,,,,,5.301029995663981,,,,,,
COc1cccc(N2CCN(C(=O)c3ncc(C)cc3OC)CC2)c1,,,,3.956554432,,,,,,,,,,,
COc1cccc(N2CCN(C(=S)Nc3cccc(C)c3)CC2)c1,,,,,,5.450000476425332,,5.450000476425332,,,,,,,
COc1cccc(N=Cc2c[nH][nH]c2=O)c1,,,,,6.0,4.700000503883016,,4.849999245077862,,,,,,,
COc1cccc(N=c2oc3c(C)ncc(CO)c3cc2C(N)=O)c1,,,,,5.349999603463148,4.949999401714239,,4.749999855918706,,,,,,,
COc1cccc(NC(=O)/C=C\c2ccc(Cl)cc2)c1,,,,,6.0,5.0,,4.899998417198648,,,,,,,
COc1cccc(NC(=O)C(C)Sc2nc3ccccc3c3nc(C)nn23)c1,,,,5.7450152,,,,,,,,,,,
COc1cccc(NC(=O)C2c3cc(OC)c(OC)cc3C(=O)N(C)C2c2cccnc2)c1,,,,,,,,4.899998417198648,,,,,,,
COc1cccc(NC(=O)CC2(C(=O)[O-])CCC2)c1C,,,,3.07113841,,,,,,,,,,,
COc1cccc(NC(=O)COC(=O)c2c3c(nc4ccccc24)CCC(C)C3)c1,,,,,5.59999938302362,4.949999401714239,5.100000128334196,5.450000476425332,,,,,,,
COc1cccc(NC(=O)CSc2nc3ccccc3cc2Cc2ccccc2)c1,,,,,5.349999603463148,5.200000237109354,,5.450000476425332,,,,,,,
COc1cccc(NC(=O)Cc2c(C(=O)O)[nH]c3ccccc23)c1,,,,,,4.650000220873455,,4.800000874803203,,,,,,,
COc1cccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1,,,,,,,,,,,4.3979400086720375,,,,
COc1cccc(NC(=O)N(C)Cc2nccn2Cc2ccccc2)c1,,,,4.696104287,,,,,,,,,,,
COc1cccc(NC(=O)N2CCC(C)C(n3ccnc3)C2)c1C,,,5.284160867,6.04559205,,,,,,,,,,,
COc1cccc(NC(=O)Nc2cccn(Cc3c(F)cccc3Cl)c2=O)c1,,,,,,,,,5.431798275933005,,,,,,
COc1cccc(NC(=O)c2cc(-c3cccnc3)nc3c(Cl)cccc23)c1,,,,,5.049999969853415,6.100000128334196,5.650000220873455,5.650000220873455,,,,,,,
COc1cccc(NC(=O)c2cc(C3CC3)nc3ccc(C)cc23)c1O,4.850214027,,,5.33447703,,,,,,,,,,,
COc1cccc(NC(=O)c2oc3ccccc3c2NC(=O)c2ccc3c(c2)OCO3)c1,,,,,,5.450000476425332,,5.749999855918706,,,,,,,
COc1cccc(NC(=O)c2oc3ccccc3c2NC(C)=O)c1,,,,,5.59999938302362,5.450000476425332,,4.949999401714239,,,,,,,
COc1cccc(NC(=S)N(CCc2nc3cc(C)c(C)cc3[nH]2)Cc2cccnc2)c1,,,,,4.849999245077862,5.300000202445418,,5.59999938302362,,,,,,,
COc1cccc(NC(=S)NNC(=O)C(C)n2nc(C)c([N+](=O)[O-])c2C)c1,,,,,,5.300000202445418,,,,,,,,,
COc1cccc(NS(=O)(=O)c2ccc3[nH]cc(C(=O)NCCN4CCOCC4)c(=O)c3c2)c1,,,,,4.899998417198648,5.100000128334196,,5.550000451689026,,,,,,,
COc1cccc(Nc2nc(-c3ccc(O)cc3)cs2)c1,,,,,6.0,5.40000018605658,5.049999969853415,5.149999867728904,,,,,,,
COc1cccc(Nc2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(C4CC4)c3n2)c1,,,,,5.199985438932609,,,,,,,,,,
COc1cccc(Nc2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(CCC#N)c3n2)c1,,,,,5.400058556991446,,,5.0,,,,,,,
COc1cccc(Nc2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(C[C@H]4CCCO4)c3n2)c1,,,,,5.500156298019331,,,5.199999204645692,,,,,,,
COc1cccc(Nc2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(C4CC4)c3n2)c1,,,,,5.400058556991446,,,,,,,,,,
COc1cccc(Nc2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(CCC#N)c3n2)c1,,,,,5.300081238289086,,,5.699996150664601,,,,,,,
COc1cccc(Nc2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(C[C@H]4CCCO4)c3n2)c1,,,,,5.0,,,4.800000874803203,,,,,,,
COc1cccc(Nc2ncc3nc(-c4ccc(F)cc4)c(=O)n(C)c3n2)c1,,,,,5.500156298019331,,,,,,,,,,
COc1cccc(Nc2ncc3nc(-c4ccc(F)cc4)c(=O)n(CCC#N)c3n2)c1,,,,,5.400058556991446,6.199970640755866,,5.499998305302686,,,,,,,
COc1cccc(Nc2ncc3nc(-c4ccc(F)cc4)c(=O)n(C[C@H]4CCCO4)c3n2)c1,,,,,5.500156298019331,5.499996931948306,,5.499998305302686,,,,,,,
COc1cccc(Nc2ncc3nc(-c4ccccc4)c(=O)n(C)c3n2)c1,,,,,5.500156298019331,,,,,,,,,,
COc1cccc(Nc2ncc3nc(-c4ccccc4)c(=O)n(C4CC4)c3n2)c1,,,,,5.500156298019331,5.0,,,,,,,,,
COc1cccc(Nc2ncc3nc(-c4ccccc4)c(=O)n(C[C@H]4CCCO4)c3n2)c1,,,,,5.300081238289086,5.499996931948306,,5.0,,,,,,,
COc1cccc(Nc2ncc3nc(-c4ccccc4)c(=O)n(Cc4cccs4)c3n2)c1,,,,,4.698970004336019,,,,,,,,,,
COc1cccc(Nc2ncc3nc(-c4cccs4)c(=O)n(-c4ccccc4)c3n2)c1,,,,,5.500156298019331,,,4.700000503883016,,,,,,,
COc1cccc(Nc2ncc3nc(-c4cccs4)c(=O)n(CCC#N)c3n2)c1,,,,,5.600162830771291,,,5.199999204645692,,,,,,,
COc1cccc(Nc2ncc3nc(-c4cccs4)c(=O)n(C[C@H]4CCCO4)c3n2)c1,,,,,5.600162830771291,5.599998518547832,4.800000874803203,4.899998417198648,,,,,,,
COc1cccc(Nc2ncc3nc(-c4cccs4)c(=O)n(Cc4cccs4)c3n2)c1,,,,,5.699485254109518,,,,,,,,,,
COc1cccc(Nc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(CCC#N)c3n2)c1,,,,,4.699485254109518,,,5.799999504698301,,,,,,,
COc1cccc(Nc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C[C@H]4CCCO4)c3n2)c1,,,,,,5.299997602857746,,4.800000874803203,,,,,,,
COc1cccc(Nc2ncc3nc(C)c(=O)n(-c4ccccc4)c3n2)c1,,,,,5.300081238289086,4.499999678657065,,4.800000874803203,,,,,,,
COc1cccc(Nc2ncc3nc(C)c(=O)n(C)c3n2)c1,,,,,6.0,,,,,,,,,,
COc1cccc(Nc2ncc3nc(C)c(=O)n(C4CC4)c3n2)c1,,,,,5.899813936040543,,,5.199999204645692,,,,,,,
COc1cccc(Nc2ncc3nc(C)c(=O)n(CCC#N)c3n2)c1,,,,,5.899813936040543,,,4.899998417198648,,,,,,,
COc1cccc(Nc2ncc3nc(C)c(=O)n(CCc4ccccc4)c3n2)c1,,,,,5.300081238289086,5.499998305302686,,5.099999581590364,,,,,,,
COc1cccc(Nc2ncc3nc(C)c(=O)n(C[C@H]4CCCO4)c3n2)c1,,,,,6.500156298019331,4.40000018605658,,5.0,,,,,,,
COc1cccc(Nc2ncc3nc(C)c(=O)n(Cc4cccs4)c3n2)c1,,,,,5.600162830771291,,,5.39999854971442,,,,,,,
COc1cccc(Nc2ncc3nc(CCc4ccccc4)c(=O)n(C)c3n2)c1,,,,,5.300081238289086,6.0,,,,,,,,,
COc1cccc(Nc2ncc3nc(CCc4ccccc4)c(=O)n(C4CC4)c3n2)c1,,,,,5.300081238289086,,,5.0,,,,,,,
COc1cccc(Nc2ncc3nc(CCc4ccccc4)c(=O)n(CCC#N)c3n2)c1,,,,,,,,5.699996150664601,,,,,,,
COc1cccc(Nc2ncc3nc(CCc4ccccc4)c(=O)n(C[C@H]4CCCO4)c3n2)c1,,,,,5.10008981295355,4.899998417198648,,5.099999581590364,,,,,,,
COc1cccc(Nc2ncc3nc(CCc4ccccc4)c(=O)n(Cc4cccs4)c3n2)c1,,,,,5.500156298019331,,,5.199999204645692,,,,,,,
COc1cccc(Nc2ncc3ncc(=O)n(C)c3n2)c1,,,,,5.80067189392439,,,4.899998417198648,,,,,,,
COc1cccc(Nc2ncc3ncc(=O)n(C4CC4)c3n2)c1,,,,,6.199985438932609,4.800000874803203,,5.199999204645692,,,,,,,
COc1cccc(Nc2ncc3ncc(=O)n(CCC#N)c3n2)c1,,,,,6.0,,,4.800000874803203,,,,,,,
COc1cccc(Nc2ncc3ncc(=O)n(CCc4ccccc4)c3n2)c1,,,,,5.400058556991446,6.100007782892403,,5.099999581590364,,,,,,,
COc1cccc(Nc2ncc3ncc(=O)n(C[C@H]4CCCO4)c3n2)c1,,,,,6.500156298019331,4.700000503883016,,4.899998417198648,,,,,,,
COc1cccc(Nc2ncc3ncc(=O)n(Cc4ccc(F)cc4)c3n2)c1,,,,,5.600162830771291,5.799999504698301,,5.39999854971442,,,,,,,
COc1cccc(Nc2ncc3ncc(=O)n(Cc4cccs4)c3n2)c1,,,,,5.80067189392439,5.599998518547832,5.39999854971442,5.499998305302686,,,,,,,
COc1cccc(O)c1,,,,,,,,,,,,4.348864512263225,,,
COc1cccc(O)c1O,,,,,,,,4.700000503883016,,,,4.331787462921611,,,
COc1cccc(OC)c1/C(O)=C(\C#N)c1nc2ccccc2[nH]1,,,,,4.899998417198648,4.949999401714239,,5.700000503883016,,,,,,,
COc1cccc(OC)c1/C=C/C(=O)c1ccc[nH]1,,,,,,,,,,4.7447274948966935,,,,,
COc1cccc(OC)c1C(=O)N1CCN(C(=O)c2ccc(C)c(F)c2)CC1,,4.755540072,,,,,,,,,,,,,
COc1cccc(OC)c1C(=O)NC(=S)N1CCN(c2ccc(C(F)(F)F)cc2[N+](=O)[O-])CC1,,,,,,6.450000476425332,,,,,,,,,
COc1cccc(OC)c1C(=O)Nc1ccc2c3c(cccc13)CC2,,,,,5.899998417198648,,,,,,,,,,
COc1cccc(OC)c1C(=O)O,,,,,,,,,,,,4.198864633756791,,,
COc1cccc(OC)c1C1CC(F)(F)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,,,,,,,,,,,5.2839966563652006,,,,
COc1cccc(OC)c1CC(=O)Nc1ccc(-c2ncn(C)n2)cc1,,,,4.156398017,,,,,,,,,,,
COc1cccc(OC)c1O,,,,,,,,,,,,4.448864857638396,4.448864857638396,5.048866560110487,
COc1cccc(OC)c1OCCNCC1COc2ccccc2O1.Cl,,,,,,,,5.499996931948306,,,,,,,
