SMILES,challenge_cyp1a2,challenge_cyp2c9,challenge_cyp2d6,challenge_cyp3a4,pharmabench_cyp2c9,pharmabench_cyp2d6,pharmabench_cyp3a4,tox21_cyp1a2,tox21_cyp2c9,tox21_cyp2d6,tox21_cyp3a4,chembl_cyp1a2,chembl_cyp2c9,chembl_cyp2d6,chembl_cyp3a4,octant_cyp3a4,aid1851_cyp1a2,aid1851_cyp2c9,aid1851_cyp2d6,aid1851_cyp3a4,aid1851_cyp2c19
COC(=O)c1ccc(C(=O)O)cc1,,,,,,,,,,4.205640239035108,,,,,,,,,,,
COC(=O)c1ccc(C(=O)OC)c(C(=O)OC)c1,,,,,,,,5.098863295458348,,,,,,,,,,,,,
COC(=O)c1ccc(C(=O)OC)c(NC(=O)CSCc2ccc(Br)cc2)c1,,,,,,,,,,,,6.05,5.5,,4.9,,6.049999969853415,5.499999678657065,,4.899998417198648,5.650000220873455
COC(=O)c1ccc(C(=O)OC)c(NC(=S)N2CCN(c3ccccc3)CC2)c1,,,,,,,,,,,,5.35,5.2,,5.1,,5.349999603463148,5.200000237109354,,5.100000128334196,5.59999938302362
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)N(C)C)c2cccnc2)cc1,,,,,,,,,,,,,,,5.3,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)N(C)Cc2ccccc2)c2cccnc2)cc1,,,,,,,,,,,,,,,5.7,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)N(C)Cc2cccnc2)c2cccnc2)cc1,,,,,,,,,,,,,,,6.2,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NC2CCCCC2)c2cccnc2)cc1,,,,,,,,,,,,,,,5.9,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NCC2CC2)c2cccnc2)cc1,,,,,,,,,,,,,,,5.7,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NCCF)c2cccnc2)cc1,,,,,,,,,,,,,,,5.2,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NCCc2c[nH]c3ccccc23)c2cccnc2)cc1,,,,,,,,,,,,,,,5.8,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NCc2cc(C)on2)c2cccnc2)cc1,,,,,,,,,,,,,,,5.8,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NCc2cc(F)cc(F)c2)c2cccnc2)cc1,,,,,,,,,,,,,,,5.8,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NCc2ccc(-c3ccccc3)cc2)c2cccnc2)cc1,,,,,,,,,,,,,,,6.1,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NCc2ccc(C)o2)c2cccnc2)cc1,,,,,,,,,,,,,,,4.8,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NCc2ccc(OC)c(O)c2)c2cccnc2)cc1,,,,,,,,,,,,,,,5.6,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NCc2ccc(OC)c(OC)c2)c2cccnc2)cc1,,,,,,,,,,,,,,,5.5,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NCc2ccc(S(C)(=O)=O)cc2)c2cccnc2)cc1,,,,,,,,,,,,,,,5.7,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NCc2ccccc2)c2cccnc2)cc1,,,,,,,,,,,,,,,5.4,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NCc2cccnc2)c2cccnc2)cc1,,,,,,,,,,,,,,,6.0,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NCc2ccncc2)c2cccnc2)cc1,,,,,,,,,,,,,,,5.9,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NCc2nc3ccccc3n2C)c2cccnc2)cc1,,,,,,,,,,,,,,,5.7,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)NCc2nc3ccccc3s2)c2cccnc2)cc1,,,,,,,,,,,,,,,5.7,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)N[C@@H](CO)Cc2ccccc2)c2cccnc2)cc1,,,,,,,,,,,,,,,6.0,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)Nc2ccc(OC)cc2)c2cccnc2)cc1,,,,,,,,,,,,,,,6.0,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)Nc2ccccc2)c2cccnc2)cc1,,,,,,,,,,,,,,,5.8,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(C)=C/[C@@H](C)C(=O)N(C)Cc2cccnc2)cc1,,,,,,,,,,,,,,,6.1,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(C)=C/[C@@H](C)C(=O)N2CCN(C)CC2)cc1,,,,,,,,,,,,,,,5.9,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(C)=C/[C@@H](C)C(=O)NC2CCCCC2)cc1,,,,,,,,,,,,,,,5.7,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(C)=C/[C@@H](C)C(=O)NCCN2CCOCC2)cc1,,,,,,,,,,,,,,,5.5,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(C)=C/[C@@H](C)C(=O)NCCO)cc1,,,,,,,,,,,,,,,5.6,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(C)=C/[C@@H](C)C(=O)NCCc2c[nH]c3ccc(OC)cc23)cc1,,,,,,,,,,,,,,,5.7,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(C)=C/[C@@H](C)C(=O)NCc2cc(C)on2)cc1,,,,,,,,,,,,,,,5.7,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(C)=C/[C@@H](C)C(=O)NCc2cc(F)cc(F)c2)cc1,,,,,,,,,,,,,,,5.5,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(C)=C/[C@@H](C)C(=O)NCc2cccnc2)cc1,,,,,,,,,,,,,,,6.1,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(C)=C/[C@@H](C)C(=O)NCc2nc3ccccc3s2)cc1,,,,,,,,,,,,,,,5.4,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(C)=C/[C@@H](C)C(=O)NCc2nn(-c3ccccc3)nc2C)cc1,,,,,,,,,,,,,,,5.6,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(C)=C/[C@@H](C)C(=O)N[C@@H](CO)Cc2ccccc2)cc1,,,,,,,,,,,,,,,5.5,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(C)=C/[C@@H](C)C(=O)Nc2ccc(OC)cc2)cc1,,,,,,,,,,,,,,,5.6,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(F)=C/[C@@H](C)C(=O)N(C)Cc2cccnc2)cc1,,,,,,,,,,,,,,,5.7,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(F)=C/[C@@H](C)C(=O)NC2CCCCC2)cc1,,,,,,,,,,,,,,,5.4,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(F)=C/[C@@H](C)C(=O)NCCN2CCOCC2)cc1,,,,,,,,,,,,,,,5.4,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(F)=C/[C@@H](C)C(=O)NCCO)cc1,,,,,,,,,,,,,,,4.8,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(F)=C/[C@@H](C)C(=O)NCCc2c[nH]c3ccc(OC)cc23)cc1,,,,,,,,,,,,,,,5.9,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(F)=C/[C@@H](C)C(=O)NCc2cc(C)on2)cc1,,,,,,,,,,,,,,,5.6,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(F)=C/[C@@H](C)C(=O)NCc2cc(F)cc(F)c2)cc1,,,,,,,,,,,,,,,5.4,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(F)=C/[C@@H](C)C(=O)NCc2ccc(-c3ccccc3)cc2)cc1,,,,,,,,,,,,,,,5.4,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(F)=C/[C@@H](C)C(=O)NCc2ccc(OC)c(OC)c2)cc1,,,,,,,,,,,,,,,5.3,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(F)=C/[C@@H](C)C(=O)NCc2cccnc2)cc1,,,,,,,,,,,,,,,5.9,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(F)=C/[C@@H](C)C(=O)NCc2nc3ccccc3s2)cc1,,,,,,,,,,,,,,,5.1,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(F)=C/[C@@H](C)C(=O)N[C@@H](CO)Cc2ccccc2)cc1,,,,,,,,,,,,,,,5.1,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(F)=C/[C@@H](C)C(=O)Nc2ccc(OC)cc2)cc1,,,,,,,,,,,,,,,5.7,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(I)=C/[C@@H](C)C(=O)NCC2CC2)cc1,,,,,,,,,,,,,,,5.4,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(I)=C/[C@@H](C)C(=O)NCc2ccc(C)o2)cc1,,,,,,,,,,,,,,,5.0,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(I)=C/[C@@H](C)C(=O)NCc2ccc(OC)c(O)c2)cc1,,,,,,,,,,,,,,,5.5,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(I)=C/[C@@H](C)C(=O)NCc2ccncc2)cc1,,,,,,,,,,,,,,,5.8,,,,,,
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(I)=C/[C@@H](C)C(=O)Nc2ccccc2)cc1,,,,,,,,,,,,,,,5.7,,,,,,
COC(=O)c1ccc(C(NC(=O)c2ccccc2)[C@]2(C)C[C@H]2C2CCCCC2)cc1,,,,,,,,,,,,,,,5.2,,,,,5.200000237109354,5.59999938302362
COC(=O)c1ccc(C(NC(=O)c2ccco2)[C@]2(C)C[C@H]2C2CCCCC2)cc1,,,,,,,,,,,,,5.0,4.9,5.1,,,5.0,4.899998417198648,5.100000128334196,5.499999678657065
COC(=O)c1ccc(C)c(N(C)S(=O)(=O)c2ccc(C)cc2)c1,,,,,,,,,,,,,4.8,,,,,,,,
COC(=O)c1ccc(C)c(N(C)S(=O)(=O)c2ccc(OC)cc2)c1,,,,,,,,,,,,,4.6,,,,,,,,
COC(=O)c1ccc(C)c(NS(=O)(=O)c2ccc(C)cc2)c1,,,,,,,,,,,,,5.8,,,,,,,,
COC(=O)c1ccc(C)c(NS(=O)(=O)c2ccc(NC(C)=O)cc2)c1,,,,,,,,,,,,,6.6,,,,,,,,
COC(=O)c1ccc(C)c(NS(=O)(=O)c2ccc(OC)c(OC)c2)c1,,,,,,,,,,,,,5.6,,,,,,,,
COC(=O)c1ccc(C)c(NS(=O)(=O)c2ccc(OC)cc2)c1,,,,,,,,,,,,,5.4,,,,,,,,
COC(=O)c1ccc(C)cc1C1=NC(C)(C(C)C)C(=O)N1,,,,,,,,,,,4.448864857638396,,,,,,,,,,
COC(=O)c1ccc(C23CC2(C(NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)C3)cc1,,,,,,,,,,,,4.8,5.0,4.5,5.5,,4.800000874803203,5.0,4.499999678657065,5.499999678657065,5.0
COC(=O)c1ccc(C23CC4(C2)[C@H](CN(C)[C@@H]4c2ccccc2)C3c2ccc(C(F)(F)F)cc2)cc1,,,,,,,,,,,,,,,4.8,,,,,,
COC(=O)c1ccc(C23CC4(C2)[C@H](CN(C)[C@@H]4c2ccccc2)C3c2ccc(Cl)nc2)cc1,,,,,,,,,,,,,,,4.7,,,,,,
COC(=O)c1ccc(C23CC4(C2)[C@H](CN(C)[C@@H]4c2ccccc2)C3c2ccccc2)cc1,,,,,,,,,,,,,,,4.9,,,,,,
COC(=O)c1ccc(C23CC4(C2)[C@H](CN(CC2CCCCC2)[C@@H]4c2ccccc2)C3c2ccc(C(F)(F)F)cc2)cc1,,,,,,,,,,,,,,,4.8,,,,,,
COC(=O)c1ccc(C23CC4(C2)[C@H](CN(CC2CCCCC2)[C@@H]4c2ccccc2)C3c2ccc(Cl)nc2)cc1,,,,,,,,,,,,,,,4.6,,,,,,
COC(=O)c1ccc(C23CC4(C2)[C@H](CN(CC2CCCCC2)[C@@H]4c2ccccc2)C3c2ccccc2)cc1,,,,,,,,,,,,,,,4.6,,,,,,
COC(=O)c1ccc(C23CC4(C2)[C@H](CN(Cc2ccc(C(F)(F)F)cc2)[C@@H]4c2ccccc2)C3c2ccccc2)cc1,,,,,,,,,,,,,,,4.6,,,,,,
COC(=O)c1ccc(C23CC4(C2)[C@H](CN(Cc2cccnc2)[C@@H]4c2ccccc2)C3c2ccc(C(F)(F)F)cc2)cc1,,,,,,,,,,,,,,,5.3,,,,,,
COC(=O)c1ccc(C23CC4(C2)[C@H](CN(Cc2cccnc2)[C@@H]4c2ccccc2)C3c2ccc(Cl)nc2)cc1,,,,,,,,,,,,,,,5.4,,,,,,
COC(=O)c1ccc(C23CC4(C2)[C@H](CN(Cc2cccnc2)[C@@H]4c2ccccc2)C3c2ccccc2)cc1,,,,,,,,,,,,,,,5.4,,,,,,
COC(=O)c1ccc(C2C(Oc3ccccc3)C(=O)N2CCc2ccc(OC)c(OC)c2)cc1,,,,,,,,,,,,,,,5.55,,,,,5.550000451689026,5.800000874803203
COC(=O)c1ccc(C=O)cc1,,,,,,,,4.435898268170944,4.1485104968726825,,,,,,,,,,,,
COC(=O)c1ccc(CBr)cc1,,,,,,,,4.443576878628715,,4.493577504918692,4.393577787329442,,,,,,,,,,
COC(=O)c1ccc(CCc2cc(O)ccc2O)cc1,,,,,,,,,,,,5.1,5.1,,5.5,,5.100000128334196,5.100000128334196,,5.499999678657065,5.499999678657065
COC(=O)c1ccc(CN2[C@@H]3C[C@@H](O)CC[C@@H]3C[C@H]2C(=O)OC)cc1,,,,,,,,,,,,,,,4.8,,,,,,
COC(=O)c1ccc(CN2[C@H](C(=O)OC)C[C@@]3(O)[C@H](O)[C@H](O)[C@H](O)C[C@@H]23)cc1,,,,,,,,,,,,,,,4.9,,,,,,
COC(=O)c1ccc(CNC(=O)COC(=O)c2cc(-c3ccco3)nc3ccccc23)cc1,,,,,,,,,,,,,,,,5.4966586,,,,,
COC(=O)c1ccc(CNC(=O)c2ccc3nc(N)sc3c2)cc1,,,,,,,,,,,,,5.0,,,,,,,,
COC(=O)c1ccc(COc2ccc(/C=C(\C#N)c3nc4ccccc4[nH]3)cc2OC)o1,,,,,,,,,,,,5.45,6.25,5.05,5.7,,5.450000476425332,6.250000251143582,5.049999969853415,5.700000503883016,5.550000451689026
COC(=O)c1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,,,,,,,,,,,,,,,7.7,,,,,,
COC(=O)c1ccc(COc2ccc3nc(N)sc3c2)cc1,,,,,,,,,,,,,,,5.0,,,,,,
COC(=O)c1ccc(COc2ccccc2/C=N/NS(=O)(=O)c2ccc(C)cc2)cc1,,,,,,,,,,,,5.3,6.2,,5.4,,5.300000202445418,6.200000237109354,,5.40000018605658,5.59999938302362
COC(=O)c1ccc(CS(=O)(=O)c2ccc3nc(N)sc3c2)cc1,,,,,,,,,,,,,5.0,,5.0,,,,,,
COC(=O)c1ccc(CSc2ccc3nc(N)sc3c2)cc1,,,,,,,,,,,,5.0,,,,,,,,,
COC(=O)c1ccc(CSc2nc3cc(Cl)ccc3s2)o1,,,,,,,,,,,,5.7,5.45,4.7,4.6,,5.700000503883016,5.450000476425332,4.700000503883016,4.59999938302362,5.499999678657065
COC(=O)c1ccc(CSc2nnc(NC(C)C)s2)cc1,,,,,,,,,,,,4.8,4.95,,4.65,,4.800000874803203,4.949999401714239,,4.650000220873455,5.499999678657065
COC(=O)c1ccc(Cl)cc1-c1cn([C@H]2CC[C@H]2F)nn1,6.505120845,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(I)cc1S(=O)(=O)[N-]C(=O)Nc1nc(C)nc(OC)n1.[Na+],,,,,,,,4.467621492917371,4.467621492917371,,,,,,,,,,,,
COC(=O)c1ccc(N2CCN(CC(=O)c3ccc(-c4ccccc4)cc3)CC2)c([N+](=O)[O-])c1,,,,,,,,,,,,5.1,5.3,4.9,,,5.100000128334196,5.300000202445418,4.899998417198648,,5.300000202445418
COC(=O)c1ccc(N2CCN(c3ccccc3)CC2)c(NC(=O)C2CC2)c1,,,,,,,,,,,,4.4,,,4.6,,4.40000018605658,,,4.59999938302362,
COC(=O)c1ccc(N=C2S/C(=C\c3cc(C)n(-c4cccnc4)c3C)C(=O)N2C)cc1,,,,,,,,,,,,,,,,,,5.349999603463148,5.049999969853415,5.499999678657065,4.849999245077862
COC(=O)c1ccc(NC(=O)C(=O)c2cn(CC(=O)N3CCCC3)c3ccccc23)cc1,,,,,,,,,,,,,,,,4.4257958575,,,,,
COC(=O)c1ccc(NC(=O)C2CCCCC2C(=O)O)cc1,,,,,,,,,,,,,,,,,,,,,7.400000186056581
COC(=O)c1ccc(NC(=O)COc2ccc(C3C(C#N)=C(N)Oc4c3ccc3ccccc43)cc2OC)cc1,,,,,,,,,,,,,,,,,,6.0,,,6.100000128334196
COC(=O)c1ccc(NC(=O)COc2ccc(C3c4ccc5ccccc5c4OC(=N)C3C#N)cc2OC)cc1,,,,,,,,,,,,,6.0,,,,,,,,
COC(=O)c1ccc(NC(=O)Cc2sc(C)nc2-c2ccc(OC)cc2)cc1,5.401922305,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(NC(=O)Cn2nc(-c3ccncc3)nc2SCC(=O)Nc2nccs2)cc1,,,,,,,,,,,,4.95,6.65,5.0,5.7,,4.949999401714239,6.650000220873455,5.0,5.700000503883016,7.049999969853415
COC(=O)c1ccc(NC(=O)N2CCC(O)(c3cccnc3)CC2)cc1,,,,,,,,,,,,,,4.8,,,,,4.800000874803203,,
COC(=O)c1ccc(NC(=O)N[C@@H]2C[C@@H](C)Oc3ccccc32)cc1OC,,,5.130687135,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(NC(=O)c2cc3sccc3n2C)cc1,,,,,,,,,,,,5.05,5.0,,,,5.049999969853415,5.0,,,5.100000128334196
COC(=O)c1ccc(NC(=O)c2ccccc2)o1,,,,,,,,,,,,5.55,4.75,,,,5.550000451689026,4.749999855918706,,,
COC(=O)c1ccc(NC(=O)c2ccccc2NS(=O)(=O)c2ccccc2)cc1,,,,,,,,,,,,,6.7,4.8,5.1,,,6.700000503883016,4.800000874803203,5.100000128334196,5.40000018605658
COC(=O)c1ccc(NC(=S)N2CCN(Cc3cccc(C)c3)CC2)cc1,,,,,,,,,,,,,4.6,4.45,4.9,,,4.59999938302362,4.450000476425332,4.899998417198648,5.349999603463148
COC(=O)c1ccc(NC(=S)NC2CCCCC2)cc1,,,,,,,,,,,,4.85,4.8,4.8,,,4.849999245077862,4.800000874803203,4.800000874803203,,5.40000018605658
COC(=O)c1ccc(NC(C)=O)cc1OC,,,,,,,,4.810029897405945,,,,,,,,,,,,,
COC(=O)c1ccc(NC(C)=O)o1,,,,,,,,,,,,4.65,,,,,4.650000220873455,,,,4.40000018605658
COC(=O)c1ccc(O)cc1,,,,,,,,4.494279028526469,,,,,,,,,,,,,
COC(=O)c1ccc(OC)c(NS(=O)(=O)c2ccc(OC)cc2)c1,,,,,,,,,,,,,4.4,,,,,,,,
COC(=O)c1ccc(OC)cc1,,,,,,,,4.548864726812244,,,,,,,,,,,,,
COC(=O)c1ccc(OCC2c3cc(OC)c(OC)cc3CCN2C(=O)C2CC2)cc1,,,,,,,,,,,,5.1,5.1,,4.75,,5.100000128334196,5.100000128334196,,4.749999855918706,5.59999938302362
COC(=O)c1ccc(OCC2c3cc(OC)c(OC)cc3CCN2C(=O)c2ccco2)cc1,,,,,,,,,,,,4.7,5.25,,4.95,,4.700000503883016,5.250000251143582,,4.949999401714239,5.450000476425332
COC(=O)c1ccc(Oc2cc(C)nc(-n3nc(C)cc3C)n2)cc1,,,,,,,,,,,,5.05,4.6,,4.4,,5.049999969853415,4.59999938302362,,4.40000018605658,5.100000128334196
COC(=O)c1ccc(Oc2ccc(/C=C3\SC(=O)NC3=O)cc2OC)c(C(F)(F)F)c1,,,,,,,,,,,,,,,5.01,,,,,,
COC(=O)c1ccc(Oc2ccc(/C=C3\SC(=O)NC3=O)cc2OC)c(Cl)c1,,,,,,,5.6020599913279625,,,,,,,,5.6,,,,,,
COC(=O)c1ccc(Oc2ccc(/C=C3\SC(=O)NC3=O)cc2OC)c2ccccc12,,,,,,,6.096910013008056,,,,,,,,6.1,,,,,,
COC(=O)c1ccc(Oc2coc3cc(OCc4cnn(-c5ccccc5)c4)ccc3c2=O)cc1,,,,,,,,,,,,,,,,,,,,,6.149999867728904
COC(=O)c1ccc(Oc2nc(N(C)C)nc(N3CCOCC3)n2)cc1,,,,,,,,,,,,5.45,,,,,5.450000476425332,,,,4.849999245077862
COC(=O)c1ccc(S(=O)(=O)NC2CCCNC2C)s1,,,5.704810842,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,,,,4.98831702,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(Sc2ccccc2NS(=O)(=O)c2ccc(C)cc2)nc1,,,,,,,,,,,,4.8,5.95,4.55,5.35,,4.800000874803203,5.949999401714238,4.550000451689026,5.349999603463148,5.550000451689026
COC(=O)c1ccc([N+](=O)[O-])cc1,,,,,,,,5.098863295458348,,,,,,,,,,,,,
COC(=O)c1ccc2[nH]c([S@@+]([O-])Cc3nccc(OC)c3OC)nc2c1,,,,,,,,,,,,,4.19,,,,,,,,
COC(=O)c1ccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c2c1,,,,,,,,,,,,,,,5.6,,,,,,
COC(=O)c1ccc2c(c1)C(C)(C)C(/C=C/c1ccc(OC)c(OC)c1OC)=[N+]2C,,,,,,,,,,,,4.6,4.7,4.55,4.7,,,,,,
COC(=O)c1ccc2c(c1)C(C)(C)C(/C=C/c1ccc(OC)c(OC)c1OC)=[N+]2C.[I-],,,,,,,,,,,,,,,,,4.59999938302362,4.700000503883016,4.550000451689026,4.700000503883016,5.049999969853415
COC(=O)c1ccc2c(c1)N(S(=O)(=O)c1ccc(C)cc1)CCO2,,,,,,,,,,,,,5.4,,,,,,,,
COC(=O)c1ccc2c(n1)CN(C(=O)C(=O)NCc1ccc(-c3ccn[nH]3)cc1)CC2,,,,4.400874178,,,,,,,,,,,,,,,,,
COC(=O)c1ccc2cc(C(=O)OC)ccc2c1,,,,,,,,5.4877960476075245,,,,,,,,,,,,,
COC(=O)c1ccc2cc(C(O)(c3c[nH]cn3)C(C)C)ccc2c1,,,,,,,,,,,,,,,5.85,,,,,,
COC(=O)c1ccc2ccn(CC(=O)NC3CCCCC3)c2c1,,,,,,,,,,,,,5.8,,5.35,,,5.800000874803203,,5.349999603463148,5.800000874803203
COC(=O)c1cccc(-n2[nH]nnc2=S)c1,,,,,,,,,,,,6.1,,4.95,,,6.100000128334196,,4.949999401714239,,4.800000874803203
COC(=O)c1cccc(-n2cc(-c3ccc(OC)cc3)nn2)c1,5.91036869,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cccc(C#CC(NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)c1,,,,,,,,,,,,,,,4.9,,,,,,
COC(=O)c1cccc(C(=O)Nc2ccc(C)cc2)n1,,,,,,,,,,,,6.0,5.2,,4.9,,6.0,5.200000237109354,,4.899998417198648,4.949999401714239
COC(=O)c1cccc(C(=O)OC)c1,,,,,,,,5.0035110040383435,,,,,,,,,,,,,
COC(=O)c1cccc(C(=O)Oc2cccc(Br)c2)n1,,,,,,,,,,,,4.85,,,,,4.849999245077862,,,,
COC(=O)c1cccc(C23CC4(C2)[C@H](CN(C)[C@@H]4c2ccccc2)C3c2ccc(C(F)(F)F)cc2)c1,,,,,,,,,,,,,,,4.9,,,,,,
COC(=O)c1cccc(C23CC4(C2)[C@H](CN(C)[C@@H]4c2ccccc2)C3c2ccc(Cl)nc2)c1,,,,,,,,,,,,,,,5.3,,,,,,
COC(=O)c1cccc(C23CC4(C2)[C@H](CN(C)[C@@H]4c2ccccc2)C3c2ccccc2)c1,,,,,,,,,,,,,,,5.1,,,,,,
COC(=O)c1cccc(C23CC4(C2)[C@H](CN(CC2CCCCC2)[C@@H]4c2ccccc2)C3c2ccc(C(F)(F)F)cc2)c1,,,,,,,,,,,,,,,4.8,,,,,,
COC(=O)c1cccc(C23CC4(C2)[C@H](CN(CC2CCCCC2)[C@@H]4c2ccccc2)C3c2ccc(Cl)nc2)c1,,,,,,,,,,,,,,,4.8,,,,,,
COC(=O)c1cccc(C23CC4(C2)[C@H](CN(CC2CCCCC2)[C@@H]4c2ccccc2)C3c2ccccc2)c1,,,,,,,,,,,,,,,4.8,,,,,,
COC(=O)c1cccc(C23CC4(C2)[C@H](CN(Cc2ccc(-c5ccccc5)cc2)[C@@H]4c2ccccc2)C3c2ccc(C(F)(F)F)cc2)c1,,,,,,,,,,,,,,,4.7,,,,,,
COC(=O)c1cccc(C23CC4(C2)[C@H](CN(Cc2ccc(-c5ccccc5)cc2)[C@@H]4c2ccccc2)C3c2ccccc2)c1,,,,,,,,,,,,,,,4.8,,,,,,
COC(=O)c1cccc(C23CC4(C2)[C@H](CN(Cc2ccc(C(F)(F)F)cc2)[C@@H]4c2ccccc2)C3c2ccc(C(F)(F)F)cc2)c1,,,,,,,,,,,,,,,4.9,,,,,,
COC(=O)c1cccc(C23CC4(C2)[C@H](CN(Cc2ccc(C(F)(F)F)cc2)[C@@H]4c2ccccc2)C3c2ccc(Cl)nc2)c1,,,,,,,,,,,,,,,5.4,,,,,,
COC(=O)c1cccc(C23CC4(C2)[C@H](CN(Cc2ccc(C(F)(F)F)cc2)[C@@H]4c2ccccc2)C3c2ccccc2)c1,,,,,,,,,,,,,,,4.9,,,,,,
COC(=O)c1cccc(C23CC4(C2)[C@H](CN(Cc2cccnc2)[C@@H]4c2ccccc2)C3c2ccc(C(F)(F)F)cc2)c1,,,,,,,,,,,,,,,5.6,,,,,,
