SMILES,pic50_cyp2c9,pic50_cyp2d6,pic50_cyp3a4,censored_cyp2c9,censored_cyp2d6,censored_cyp3a4
O=C(O)c1cc(Oc2ccccc2)ccc1NS(=O)(=O)c1ccc(Br)cc1F,5.958607314841775,,,False,,
CC1(C)CCC(NCCCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1,,,4.889410289700751,,,False
C[C@@H](OC[C@H](O)CNC(C)(C)Cc1ccc2ccccc2c1)c1ccccc1CCC(=O)O,,5.017728766960431,,,False,
CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1ccccc1S(C)(=O)=O,4.638272163982407,,5.522878745280337,False,,False
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cccc(C(F)(F)F)c1)O2,,,6.920818753952375,,,False
CCn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2C)cc2cnn(-c3ccc(F)cc3F)c21,,,5.795880017344075,,,False
COc1cccc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)c1,5.376750709602099,,5.431798275933005,False,,False
CC(C)NCC(O)COc1ccccc1,,4.7447274948966935,,,False,
N#Cc1cnc2c(Cl)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1,,,5.045757490560675,,,False
O=C(c1ccccc1Oc1ccccc1)N(c1ccccc1)[C@H]1CCNC1,,5.2564902352715706,,,False,
CC(=O)Nc1ccc2c(c1)CC(C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,,6.113509274827518,,,False,
O=C(OCc1ccccc1)N1CCC(CNc2ccncc2)CC1,5.187086643357144,4.823908740944319,,False,False,
O=C(O)/C=C/c1ccc(NC(=O)C2(NC(=O)c3ccc4c(c3)nc(-c3ccoc3)n4C3CCCCC3)CCCC2)cc1,,4.522878745280337,4.522878745280337,,False,False
COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cccc(OC(F)(F)F)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,,,5.327902142064282,,,False
CC1(C)CN2C(CS/C(=N\C3CCCCC3)NC3CCCCC3)=CSC2=N1,,6.3979400086720375,,,False,
c1ccc(CCC2CNCCN2c2ccc3[nH]ncc3c2)cc1,,7.221848749616356,,,False,
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCC(=O)OC)CCC2,,,5.0,,,False
Cc1cc(C2=NCCCN2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,,,4.795880017344075,,,False
O=C(NO)c1ccc(-c2ccc(CNCc3ccccc3)cn2)s1,,,4.585026652029182,,,False
CC(=O)Nc1cc(-c2ccccc2)nc(-n2nc(C)cc2C)n1,,,4.366531544420414,,,False
COc1cc2ccc(C(O)(c3cc[nH]n3)C(C)C)cc2cc1OC,,,5.7447274948966935,,,False
CCN(Cc1cccnc1)c1ccc(-c2ccc(F)cc2)cc1F,,,6.0,,,False
Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1ccc2c(c1)OC1(CCOCC1)CC(=O)N2,4.987162775294828,,,False,,
O=C(Cn1ccnc1)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,5.096910013008056,,6.522878745280337,False,,False
CNC(=O)c1cc2ccc(C(O)(c3c[nH]cn3)C(C)C)cc2cc1C,,,5.443697499232712,,,False
CC(C)N1CCN(c2cccc3c2C[C@H](CN(C)[C@H]2CCCc4cccnc42)NC3)CC1,,5.089909454405932,,,False,
FC1(F)CN(CCC2=C(Cc3cnccn3)c3ccccc3C2)C1,,,5.412176828681045,,,False
CCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1,,,4.1095789811990855,,,False
COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5[C@H](C)CN(C)C[C@@H]5C)cc4)n[nH]c3c1)C(=O)N2,6.251811972993799,,,False,,
O=C(CCOc1ccc(CN2CCCCC2)cc1)N1CCC(Cc2c[nH]cn2)CC1,,6.0,,,False,
N#Cc1cnc2c(Cl)cc(NCc3cccc[n+]3[O-])cc2c1Nc1ccc(F)c(Cl)c1,,,4.7447274948966935,,,False
O=S(=O)(Nc1ccc2c(c1)CCN(Cc1cc[nH]n1)CC2)c1ccc(-c2ccccn2)s1,,6.698970004336019,,,False,
Cc1nc2c(N[C@@H]3CCc4ccccc43)cc(-n3cncn3)cn2c1C,,,5.259637310505756,,,False
CN([C@@H]1CCc2c(CC(=O)O)c3cccc(F)c3n2C1)S(=O)(=O)c1ccc(F)cc1,5.376750709602099,,,False,,
CN(C)CCCOc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1,,,5.698970004336019,,,False
Cc1ccccc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(S(C)(=O)=O)C1,,4.657577319177793,,,False,
Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,,4.481486060122112,,,False,
CN(C(=O)CC(=O)Nc1nccs1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,,6.154901959985743,,,False,
COc1ccnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4cccc(F)c4)c3F)c12,,,5.301029995663981,,,False
O=C(Nc1ccc(-c2ccnc3[nH]cnc23)cc1)Nc1ccccc1Cl,,,6.221848749616356,,,False
COc1ccc2[nH]c(SCc3ccc(C(C)(C)C)cc3)nc2c1,,,4.910094888560602,,,False
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,4.207608310501746,5.214670164989233,,False,False,
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCCOC1)NCC3,5.721246399047171,,,False,,
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(S(C)(=O)=O)ncc2[nH]1)C(F)(F)F,,,5.698970004336019,,,False
CCCCN(c1cccc(-c2ccc(C(F)(F)F)cc2)c1Cl)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,6.0999990348465305,,,False,,
CCCS(=O)(=O)c1ccc2[nH]c(-c3ccc(-c4ccccc4)cc3)nc2c1,5.619788758288394,4.823908740944319,5.537602002101044,False,False,False
C[C@@H](Oc1cc(-n2cnc3cc(-c4cnn(C)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,,,6.698970004336019,,,False
CC(c1nccs1)c1c(CCN(C)C)sc2ccccc12,,4.0,,,True,
CC(C)(C)NC(=O)NCCN1CCCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,,5.795880017344075,,,False,
COc1ccc(-c2cccc(C(O)(c3c[nH]cn3)C(C)C)c2)cc1,,,5.698970004336019,,,False
Cc1c(CN(C2CCOCC2)[C@H]2CCNC2)cccc1C(F)(F)F,,5.259637310505756,,,False,
Cc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1cnccn1,,4.657577319177793,,,False,
N=C(Nc1ccccc1)Nc1ccccc1,,5.462899028336176,,,False,
C[C@@H](Oc1cc(-n2cnc3cc(-c4ccnc(N5CCN(C)CC5)c4)ccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,,,5.721246399047171,,,False
Cc1noc(C)c1-c1ccc2c(Nc3ccccc3C(C)(C)C)c(C(=O)O)cnc2c1,5.0,,4.886056647693163,False,,False
CC(C)(N)CCCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,,6.462180904926726,,,False,
CCN(CC)[C@H](C)[C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1,,,5.995678626217358,,,False
Nc1ncc(-c2cccnc2)nc1C(=O)Nc1ccccc1,,,5.698970004336019,,,False
O=C(O)c1c(O)c(-c2ccc(Cl)cc2)nc2c(-c3ccccc3)cccc12,5.086186147616283,,4.259637310505756,False,,False
CS(=O)(=O)c1ccc(C(CCNC(=O)c2ccc(C#N)cc2)c2ccc(F)cc2)cc1,5.154901959985743,,,False,,
CC(C)(CC(O)(Cc1cc2cc(S(C)(=O)=O)ncc2[nH]1)C(F)(F)F)c1ccc(F)cc1C(N)=O,,,5.522878745280337,,,False
O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,,,5.853871964321762,,,False
Oc1cccc(-c2cnc(-c3cccc(O)c3)s2)c1,,,6.096910013008056,,,False
O=C1CCC(C(O)CC2c3c(F)cccc3-c3cncn32)CC1,,4.022276394711152,,,False,
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccccc2c1=O,,,5.698970004336019,,,False
CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3cnc(C(=O)N4CCC4)cn3)cc(OC(C)C)c2)n1)OCC,,,4.522878745280337,,,False
O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1onc(-c2cccc(Cl)c2Cl)c1Br,,,4.721246399047171,,,False
O=C(O)c1ccc(NC(=O)[C@H](C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)cc1,4.494850021680094,4.301029995663981,4.431798275933005,False,False,False
CCCCOc1cccc(OCc2[nH]c3ccccc3c(=O)c2C)c1,,6.107905397309519,,,False,
O=S1(=O)CCC(Oc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1,,5.180456064458132,,,False,
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,,,5.698970004336019,,,False
O=C(NC[C@@H](Cc1ccccc1)N1CCC(O)(C(F)(F)F)CC1)C1(c2ccc(Cl)cc2)CCCC1,4.9429047103873325,,,False,,
CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccccc2)c2ncc[nH]2)C(=O)N3)CC1,,,4.6020599913279625,,,False
CCNC(=O)N1CC[C@@H](CN2CCC[C@@H](Cc3ccc(F)cc3)C2)[C@H](NC(=O)Nc2nc(C)c(C(C)=O)s2)C1,,5.958607314841775,,,False,
CCCc1ccc(C(=O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,4.585026652029182,,5.102372908709558,False,,False
NC(=O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2c(Br)cccc21,,,4.3979400086720375,,,False
CC1(CC(=O)NCCNc2ccnc3cc(Cl)ccc23)CC2(CCCCC2)OO1,,5.4089353929735005,6.0,,False,False
CCCCNC(=O)c1ccc(OC)c(CSc2nc3cc(F)ccc3n2CC(=O)O)c1,5.221848749616356,,5.259637310505756,False,,False
c1ccc(CN(CCCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)Cc2ccccc2)cc1,,,5.649751981665837,,,False
N#Cc1ccc(OC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)nc1,,5.7447274948966935,,,False,
C[C@@H](c1ccc(Br)cc1)N1CC[C@](CC(C)(C)O)(c2ccc(F)cc2)OC1=O,,,5.455931955649724,,,False
C[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)N1CC[C@](CCCO)(c2ccccc2)OC1=O,5.522878745280337,,4.853871964321762,False,,False
O=C1CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,5.301029995663981,,,False,,
Cc1cnc(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)cn1,,4.136677139879544,4.958607314841775,,False,False
COc1ccc(/C=C/C(=O)c2cccnc2)cc1OC,,5.958607314841775,,,False,
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cncnc4)cc23)c1F,,,5.301029995663981,,,False
Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(CC(=O)N(C)C)C2,,,4.610833915635467,,,False
CC(C)(Cc1cc2ccccc2[nH]1)NCC(O)COc1ccc(C#N)cc1,,6.920818753952375,,,False,
Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCNC[C@@H]3C(=O)N(Cc3cccc(C)c3C)C3CC3)cc2)c(Cl)c1,,,5.036212172654444,,,False
COc1cccc(CN(C[C@@H](Cc2ccccc2)NC(=O)OCc2nccs2)C[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)c1,,,7.301029995663981,,,False
CCn1nc2c(-c3ccc(Cl)cc3)c(-c3ccncc3)c(=O)n(Cc3ccc(C(F)(F)F)nc3)n2c1=O,5.309803919971486,,4.7447274948966935,False,,False
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OCC=Cc2cnc3ccccc3c2)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@@]21C,,,5.568636235841012,,,False
CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1c(F)cccc1F,5.096910013008056,4.130768280269024,5.698970004336019,False,False,False
CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,,,6.769551078621726,,,False
CCN(C)c1nc2ccc(C(=O)N(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)CC(C)(C)O)cc2o1,,,6.853871964321762,,,False
O=C(O)c1cccc(C2=C(c3cc(Cl)ccc3OCc3ccc(F)cc3F)CCC2)n1,4.709965388637482,,4.050609993355087,False,,False
COc1ccccc1CC(c1ccccc1)N1CCNCC1,,4.698970004336019,4.0,,False,True
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cn1ccnc1)c1ccccc1,,,7.3979400086720375,,,False
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3cnccc23)c(F)c1,,,5.318758762624412,,,False
O=C(O)c1cccc(-n2cncc2-c2cc(Cl)ccc2OCc2ccccc2)c1,5.721246399047171,,,False,,
CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C)ccc3ccccc23)c2ccccc2N(C(=O)CS(C)(=O)=O)[C@H]1C,,,4.494850021680094,,,False
CN1[C@H]2Cc3cc4c(cc3[C@@H]1Cc1cc3c(cc12)OCO3)OCO4,,,4.872895201635192,,,False
CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,,6.154901959985743,5.522878745280337,,False,False
O=C(Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1)N1CCCC1,5.522878745280337,,,False,,
O=C(Cn1c(=O)cnc2cc(Cl)c(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCCC1,,,5.920818753952375,,,False
Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2ccc(Cl)cc2C(F)(F)F)C3=O)cn1,4.8124792791635365,,,False,,
c1cnc2c(c1)CCC[C@@H]2N(CCCN1CCNCC1)Cc1nc2ccccc2[nH]1,,,4.896196279044043,,,False
COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccncc5)cccc4c3)c2cc1OC,,,7.0,,,False
CNCCC=C1c2ccccc2CCc2ccccc21,,6.0,,,False,
FC(F)(F)c1ccccc1OC1CCN(c2ccc(-n3ccnc3)nn2)CC1,,6.522878745280337,6.3979400086720375,,False,False
Clc1ccccc1CN1CCc2sccc2C1,,5.255988812809285,4.485452247339714,,False,False
COCCCc1cc(CCCN2CCOCC2)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,,,5.585026652029182,,,False
CC(C)C(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,5.154901959985743,,6.3979400086720375,False,,False
COc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1cnccn1,,4.920818753952375,,,False,
CC[C@@H](NC(=O)c1ccc2c(c1)ncn2Cc1ncc(F)cc1F)c1ccccc1,4.376750709602099,,,False,,
Clc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1Cl,,5.318758762624412,,,False,
O=C(/C=C/c1ccccc1)c1cccnc1,,5.086186147616283,4.954677021213342,,False,False
Cc1cn(-c2ccc3c(c2)CCc2ccc(Cc4ccc(F)cc4)nc2C3=O)cn1,,,6.522878745280337,,,False
COc1cnc2c(NCc3nnc4ccc(-c5ccc(F)c(F)c5)nn34)ccnc2c1,,,5.040958607678906,,,False
COCCCN1C[C@@H]2[C@@H](CNC(=O)c3nc(C(C)C)n4ccccc34)[C@@H]2C1,,4.6595558851598815,,,False,
CN1CCN(c2cc(N3CCC[C@H]3C(=O)NCCc3ccc(C#N)cc3)nc(C(F)(F)F)n2)CC1,,,5.906239639581768,,,False
COc1cc(C[C@H]2COC(O)[C@@H]2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,,,4.823908740944319,,,False
CN(C)Cc1ccc(-c2cccnc2)o1,,4.0,,,True,
Cc1cccc2nc(C(=O)C3(CCC(C)(C)C)CCNC3)ccc12,,5.045757490560675,,,False,
COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccnc(N)c3)cc2)c1,,,4.924453038607469,,,False
Cc1ccc(C(=O)c2nc3ccc(O)cc3s2)cc1O,4.267606240177031,4.267606240177031,4.267606240177031,False,False,False
Cc1cc(-c2ccc3c(c2)-c2nnc(Nc4cccc(Cl)c4)n2CCO3)ccn1,5.46344155742847,,4.928117992693874,False,,False
CCOCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,,5.3872161432802645,,,False,
CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2noc3ccccc23)c2ccccc2N(C(=O)CS(C)(=O)=O)[C@H]1C,,,4.42021640338319,,,False
NC(=O)c1ccc2c(c1)[C@@H](O)[C@H]([C@H]1c3ccccc3-c3cncn31)CC2,,,5.443697499232712,,,False
Cc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1nccs1,,5.853871964321762,,,False,
CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2ccc(-c3ccccc3)cc2)c1,,,5.522878745280337,,,False
Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,,,5.769551078621726,,,False
c1ccc(CSc2nc3ccccc3[nH]2)nc1,,5.056011124926228,,,False,
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(F)c1,,5.1249387366083,,,False,
O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)[C@@H]1C[C@@H](Cc2ccccc2)CN1C(=O)Cn1cncn1,,6.406713932979542,,,False,
CCC(CC)(COc1ccc2cc([C@H]([C@@H](C)N(C)C)n3ccnc3)ccc2c1)C(=O)O,,,5.275724130399211,,,False
COc1cccc(OC)c1C1CC(F)(F)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,,,5.2839966563652006,,,False
O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4C5CCC4COC5)cc3)c2c1,,,5.853871964321762,,,False
COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C(F)(F)F)cc1Br,,,5.42021640338319,,,False
COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cc(C(C)(C)C)ccn3)[C@H]2O)cc(F)c1N)C(F)(F)F,,,5.795880017344075,,,False
Clc1ccc(C2CC=CCNC2)cc1Cl,,5.400534065033895,,,False,
O=S(=O)(c1cccc(Cl)c1)n1cc(Cl)c2cc3c(cc21)CCNCC3,,,4.698970004336019,,,False
C[C@H]1CN(S(=O)(=O)C[C@]23CC[C@H](C[C@@H]2O)C3(C)C)CCN1c1ncc(C(F)(F)F)cc1F,5.3979400086720375,,,False,,
CCCC1(C(=O)c2ccc3[nH]ccc3c2)CCCN1,,6.522878745280337,,,False,
O=C(NCc1ccccc1OC(F)(F)F)N1CCC(Oc2ncccn2)CC1,4.991399828238082,,,False,,
O=C(c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1)N1CCCC1,,5.221848749616356,,,False,
CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)O)c(F)c1)c(O)c2Cl,4.6020599913279625,,4.6020599913279625,False,,False
COC(=O)NCc1ccc2c(c1)CC[C@H](C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,,5.1153113369619305,,,False,
CCCC1(c2ccc3[nH]ccc3c2)CCNC1,,5.1249387366083,,,False,
FC(F)(F)Oc1cccc(Nc2nnc3n2CCOc2ccc(-c4ccncc4)cc2-3)c1,6.029653123769907,,5.79317412396815,False,,False
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(CCc4ccccc4)C(=O)CO5)CC3)cccc2n1,5.3979400086720375,4.853871964321762,5.045757490560675,False,False,False
CN(CCF)CCC1=C(Cc2cnccn2)c2ccccc2C1,,5.509620079996821,,,False,
Cc1csc(N(C)C(=O)CSc2ccc(-c3ccccc3)nn2)n1,,4.619788758288394,,,False,
CC(Oc1ccc2nc(N)n(CC(O)c3ccc(C(F)(F)F)cc3Cl)c2n1)C(F)(F)F,,4.548213564475709,4.692503962086787,,False,False
Fc1ccc(-c2ccc3c(c2)CCCC3c2ccncc2)cc1,,,5.662940273679475,,,False
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,5.841637507904751,5.562249437179612,,False,False,
CCOc1cc(C[C@H]2COC(O)[C@@H]2Cc2cc(OC)c(OC)c(OC)c2)cc2c1OCO2,,,6.356547323513812,,,False
CCN(C)c1nc2ccc(C(=O)N(C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,,,6.958607314841775,,,False
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1,,7.2839966563652006,,,False,
COCCOc1ccn2c(-c3ccc4cccc(O[C@@H]5CCNC[C@@H]5F)c4n3)cnc2c1,,5.230622673923861,,,False,
CN(C)c1ccc(/C=C/C(=O)c2ccc[nH]2)cc1,,4.886056647693163,,,False,
CC(C)(C)c1ccc(SCCc2c[nH]cn2)cc1,,6.167491087293763,6.327902142064283,,False,False
CN1CC(Cl)=C(c2cn(S(=O)(=O)c3ccccc3)c3ccccc23)C1,,4.675717544702307,4.8326826652518236,,False,False
Cc1ccccc1-c1nncc2cc(-c3c(C)ccc4c(NC5CC5)noc34)ccc12,,,5.7447274948966935,,,False
Cc1cc(Nc2cc(C)c(C#N)c(NCCOc3ccccn3)n2)n[nH]1,,4.537602002101044,5.142667503568731,,False,False
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC#N)CC2)c1,,,5.853871964321762,,,False
COc1cccc(CC(=O)Nc2cc(-c3ccncc3)cs2)c1,,,6.318758762624412,,,False
COc1cc(C)c2nc3[nH]nc(C)c3c(C(C#N)c3ccccc3)c2c1,,,6.096910013008056,,,False
O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1cccc(C(F)(F)F)c1Cl)C1CC1,,,5.443697499232712,,,False
Cc1nnc2sc(C(=O)NCc3ccc(S(F)(F)(F)(F)F)cc3)c(N)c2c1C,,4.621602099051862,,,False,
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCn2cccc2C1c1ccccc1,,,5.603800652904264,,,False
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)c2ccccc2N(CCc2ccccc2)C1=O,,,5.481486060122113,,,False
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,5.54030602352203,,,False,,
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(OCC#CC#CCOc3ncnc4cc(OC)c(NC(=O)[C@@H]5CCCN5C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc34)ncnc2cc1OC)C(C)(C)C,4.899629454882437,,,False,,
CC(=O)c1cc(NC(=O)NCCCN2CCC[C@@H](Cc3ccc(F)cc3)C2)cc(C(C)=O)c1,,5.657577319177793,,,False,
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(=O)c4cccnc4)CC3)cc2C2=CCCCC2)n1,6.267606240177032,,5.214670164989233,False,,False
O=S(=O)(Nc1ccc(C(F)(F)F)nc1)c1ccccc1C(F)(F)F,5.958607314841775,,,False,,
Fc1ccc(C2CC=CCNC2)cc1Cl,,5.1938200260161125,,,False,
CCOC(=O)c1sc2cnccc2c1Nc1ccc2c(c1)CC/C2=N/O,,,7.301029995663981,,,False
Cc1nc(NC(=O)Cc2nc(-c3ccccc3)c(C)o2)sc1-c1ccc(N)nc1,,,5.113509274827518,,,False
CCOC(=O)/C=C/c1cc(O)c2oc(-c3cc(O)c(O)c(O)c3)cc2c1,,,4.66354026615147,,,False
COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O,,,4.325138859262188,,,False
CCCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(C)C,,5.498940737782249,6.481486060122112,,False,False
Cc1csc(NC(=O)NC2(C)CN(C)C(=O)OC2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)n1,,5.6777807052660805,,,False,
COc1cccc(OC)c1/C=C/C(=O)c1ccc[nH]1,,4.7447274948966935,,,False,
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)s1)[C@H]1CCN(C(=O)N2CC[C@@H](NC3CCC(C)(C)CC3)C2)C1,,6.072031995087608,,,False,
COc1ccc(Cn2c(N3CCC(n4cc(C)cn4)CC3)nc3ccccc32)cc1,,5.135548252841817,,,False,
C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CC3)ccc2c1)n1ccnc1)N(C)C,,,5.1249387366083,,,False
O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(C(F)(F)F)cc1Cl,,,5.638272163982407,,,False
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,6.522878745280337,,,False,,
Cc1cc(C[C@H](CCCCNCc2ccc(F)cc2)C(=O)NO)cc(C)c1F,,7.698970004336019,,,False,
O=C([C@H](Cc1ccc(Br)cc1)NC(=O)C1(c2ccc(Cl)cc2Cl)CC1)N1CCC(O)CC1,,,5.886056647693163,,,False
CN(C(=O)[C@H]1Cc2ccccc2O1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,,6.360623199523586,,,False,
N#Cc1csc(NC(=O)C2c3ccccc3Oc3ccccc32)n1,5.537602002101044,4.987162775294828,,False,False,
Cc1cc(N2CCC(N3CCN(C(=O)N4CCN(C)CC4)CC3)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,,,7.3979400086720375,,,False
CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2ccccc2)N1,6.1938200260161125,7.045757490560675,6.455931955649724,False,False,False
COc1cccc(OC)c1[C@@H]1C[C@H](F)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,,,5.0,,,False
